date,GOI,Wheat,Maize,Barley,Soyabean,Rice
2013-01-14,291.26,277.91,317.22,314.15,275.0,202.43
2013-01-15,292.1,280.97,319.84,314.19,274.15,202.34
2013-01-16,294.89,282.22,320.36,317.48,279.05,203.01
2013-01-17,293.84,281.52,318.52,316.82,277.87,202.66
2013-01-18,293.54,281.63,319.36,315.44,277.53,200.69
2013-01-19,293.43,281.21,319.36,315.436666667,277.53,200.75
2013-01-20,293.32,280.79,319.36,315.433333333,277.53,200.81
2013-01-21,293.21,280.37,319.36,315.43,277.53,200.87
2013-01-22,294.38,278.17,319.2,316.0,281.24,200.78
2013-01-23,292.22,276.79,316.05,316.23,278.2,200.87
2013-01-24,292.12,275.64,317.2,315.48,278.04,201.54
2013-01-25,292.99,277.98,316.05,316.0,279.05,201.9
2013-01-26,293.366666667,278.22,316.78,315.656666667,279.5,201.823333333
2013-01-27,293.743333333,278.46,317.51,315.313333333,279.95,201.746666667
2013-01-28,294.12,278.7,318.24,314.97,280.4,201.67
2013-01-29,294.33,278.19,318.26,315.55,281.07,201.54
2013-01-30,297.41,279.81,320.94,316.74,285.8,201.41
2013-01-31,296.17,279.11,320.97,316.07,283.44,201.54
2013-02-01,295.85,276.6,319.98,317.77,284.28,202.21
2013-02-02,296.056666667,276.116666667,319.656666667,317.096666667,285.123333333,202.283333333
2013-02-03,296.263333333,275.633333333,319.333333333,316.423333333,285.966666667,202.356666667
2013-02-04,296.47,275.15,319.01,315.75,286.81,202.43
2013-02-05,296.14,273.82,316.9,314.8,287.49,202.57
2013-02-06,295.25,274.15,314.66,313.96,286.14,202.57
2013-02-07,293.8,272.31,309.26,312.17,285.97,202.57
2013-02-08,290.9,272.25,308.56,312.64,279.89,202.88
2013-02-09,289.876666667,271.65,307.366666667,312.04,278.483333333,202.88
2013-02-10,288.853333333,271.05,306.173333333,311.44,277.076666667,202.88
2013-02-11,287.83,270.45,304.98,310.84,275.67,202.88
2013-02-12,285.93,268.02,303.31,310.62,273.65,202.88
2013-02-13,285.52,268.48,301.93,307.68,272.97,203.01
2013-02-14,284.88,268.69,299.75,306.22,271.96,203.01
2013-02-15,286.19,269.96,300.96,305.72,273.65,203.55
2013-02-16,286.22,270.09,300.96,305.896666667,273.65,203.55
2013-02-17,286.25,270.22,300.96,306.073333333,273.65,203.55
2013-02-18,286.28,270.35,300.96,306.25,273.65,203.55
2013-02-19,290.03,267.87,301.9,306.52,282.93,203.46
2013-02-20,291.65,268.87,304.54,307.33,284.79,203.37
2013-02-21,289.9,265.17,299.34,304.36,285.29,203.37
2013-02-22,286.83,263.74,300.02,302.29,279.55,203.37
2013-02-23,286.313333333,262.78,300.253333333,302.356666667,278.876666667,203.46
2013-02-24,285.796666667,261.82,300.486666667,302.423333333,278.203333333,203.55
2013-02-25,285.28,260.86,300.72,302.49,277.53,203.64
2013-02-26,284.49,260.56,302.81,298.07,275.84,203.33
2013-02-27,284.64,261.12,301.07,298.76,276.35,203.33
2013-02-28,286.5,262.98,304.56,298.89,278.04,203.33
2013-03-01,285.78,263.77,304.91,299.19,276.18,202.75
2013-03-02,285.816666667,262.5,304.326666667,298.61,277.193333333,202.78
2013-03-03,285.853333333,261.23,303.743333333,298.03,278.206666667,202.81
2013-03-04,285.89,259.96,303.16,297.45,279.22,202.84
2013-03-05,287.03,260.72,303.86,296.6,280.9,202.84
2013-03-06,284.51,256.46,297.23,295.84,280.4,201.81
2013-03-07,285.54,257.44,297.58,293.15,282.09,201.81
2013-03-08,286.81,260.18,303.16,291.44,281.58,201.81
2013-03-09,287.306666667,260.266666667,304.21,291.506666667,282.256666667,201.793333333
2013-03-10,287.803333333,260.353333333,305.26,291.573333333,282.933333333,201.776666667
2013-03-11,288.3,260.44,306.31,291.64,283.61,201.76
2013-03-12,287.3,260.58,307.35,292.32,280.9,201.63
2013-03-13,284.42,261.31,302.1,291.01,276.18,200.96
2013-03-14,283.9,262.92,305.17,291.67,272.97,201.14
2013-03-15,282.89,262.89,304.44,293.58,270.78,201.05
2013-03-16,282.103333333,261.89,304.63,293.24,269.54,201.093333333
2013-03-17,281.316666667,260.89,304.82,292.9,268.3,201.136666667
2013-03-18,280.53,259.89,305.01,292.56,267.06,201.18
2013-03-19,280.56,260.25,308.75,290.47,266.05,201.18
2013-03-20,282.41,263.5,309.1,292.53,268.08,201.05
2013-03-21,285.34,263.26,310.5,293.22,273.81,201.05
2013-03-22,284.38,263.28,306.31,292.42,272.8,201.63
2013-03-23,284.396666667,263.226666667,307.123333333,291.336666667,272.633333333,201.63
2013-03-24,284.413333333,263.173333333,307.936666667,290.253333333,272.466666667,201.63
2013-03-25,284.43,263.12,308.75,289.17,272.3,201.63
2013-03-26,285.08,263.48,307.35,290.91,273.81,201.63
2013-03-27,286.51,266.47,307.7,290.89,275.0,201.63
2013-03-28,278.9,260.65,296.53,290.47,265.88,201.45
2013-03-29,278.35,258.52,296.53,290.41,265.88,201.45
2013-03-30,276.733333333,256.96,291.64,289.056666667,265.036666667,201.45
2013-03-31,275.116666667,255.4,286.75,287.703333333,264.193333333,201.45
2013-04-01,273.5,253.84,281.86,286.35,263.35,201.45
2013-04-02,272.89,253.05,277.67,282.45,264.02,201.45
2013-04-03,272.98,256.18,276.97,283.33,262.5,201.32
2013-04-04,271.49,256.36,272.08,285.59,260.98,201.45
2013-04-05,271.04,257.83,272.08,287.46,259.3,201.32
2013-04-06,271.736666667,258.846666667,271.846666667,287.566666667,260.256666667,201.32
2013-04-07,272.433333333,259.863333333,271.613333333,287.673333333,261.213333333,201.32
2013-04-08,273.13,260.88,271.38,287.78,262.17,201.32
2013-04-09,274.81,259.47,273.13,290.18,265.88,201.23
2013-04-10,274.54,257.71,273.82,290.35,265.71,201.59
2013-04-11,275.86,259.57,274.17,289.8,267.4,201.36
2013-04-12,277.36,260.16,277.32,294.24,269.26,200.56
2013-04-13,276.59,259.72,276.853333333,293.966666667,268.076666667,200.56
2013-04-14,275.82,259.28,276.386666667,293.693333333,266.893333333,200.56
2013-04-15,275.05,258.84,275.92,293.42,265.71,200.56
2013-04-16,277.69,260.41,280.81,292.24,269.09,200.56
2013-04-17,278.13,259.42,279.76,292.15,270.78,200.56
2013-04-18,278.83,261.22,276.97,292.7,272.13,200.56
2013-04-19,278.65,260.24,278.02,292.6,271.62,200.96
2013-04-20,278.146666667,259.623333333,278.02,292.22,270.943333333,200.96
2013-04-21,277.643333333,259.006666667,278.02,291.84,270.266666667,200.96
2013-04-22,277.14,258.39,278.02,291.46,269.59,200.96
2013-04-23,276.04,257.69,275.57,287.34,268.75,200.96
2013-04-24,274.18,258.04,275.22,286.32,264.7,201.05
2013-04-25,276.16,259.15,276.97,286.56,267.74,201.05
2013-04-26,276.44,258.58,274.17,286.87,269.59,200.83
2013-04-27,278.68,259.886666667,278.48,287.993333333,272.18,200.83
2013-04-28,280.92,261.193333333,282.79,289.116666667,274.77,200.83
2013-04-29,283.16,262.5,287.1,290.24,277.36,200.83
2013-04-30,283.08,264.51,287.1,293.57,275.84,201.23
2013-05-01,280.68,263.19,289.89,294.33,270.61,201.23
2013-05-02,280.89,264.22,290.24,290.42,270.94,200.6
2013-05-03,281.61,262.76,289.54,289.72,273.48,201.14
2013-05-04,280.733333333,261.876666667,288.26,289.196666667,272.523333333,201.14
2013-05-05,279.856666667,260.993333333,286.98,288.673333333,271.566666667,201.14
2013-05-06,278.98,260.11,285.7,288.15,270.61,201.14
2013-05-07,280.8,259.96,287.45,286.82,274.32,201.27
2013-05-08,281.84,260.19,287.8,287.34,276.35,201.36
2013-05-09,284.9,262.69,294.43,286.78,279.22,201.36
2013-05-10,280.32,261.03,292.69,286.97,270.61,200.74
2013-05-11,280.596666667,260.56,291.29,286.23,271.846666667,200.693333333
2013-05-12,280.873333333,260.09,289.89,285.49,273.083333333,200.646666667
2013-05-13,281.15,259.62,288.49,284.75,274.32,200.6
2013-05-14,280.73,260.88,287.8,284.3,273.14,200.6
2013-05-15,279.28,257.99,287.45,280.44,272.8,200.47
2013-05-16,280.15,256.04,287.1,278.5,276.52,200.47
2013-05-17,282.23,255.87,289.89,278.03,280.23,200.47
2013-05-18,282.63,255.986666667,289.656666667,277.953333333,281.243333333,200.47
2013-05-19,283.03,256.103333333,289.423333333,277.876666667,282.256666667,200.47
2013-05-20,283.43,256.22,289.19,277.8,283.27,200.47
2013-05-21,283.98,256.03,286.4,276.7,285.46,200.47
2013-05-22,285.7,256.23,291.64,276.47,287.32,200.6
2013-05-23,287.26,258.18,294.43,276.19,288.84,200.38
2013-05-24,282.85,254.98,293.03,274.89,281.75,199.93
2013-05-25,282.816666667,254.873333333,293.03,274.823333333,281.75,199.93
2013-05-26,282.783333333,254.766666667,293.03,274.756666667,281.75,199.93
2013-05-27,282.75,254.66,293.03,274.69,281.75,199.93
2013-05-28,284.5,254.4,291.12,271.86,286.64,199.93
2013-05-29,284.13,254.94,290.7,272.78,285.97,199.67
2013-05-30,283.22,255.04,288.02,273.3,284.62,199.31
2013-05-31,284.78,255.82,291.64,272.44,286.81,198.68
2013-06-01,285.266666667,255.353333333,291.616666667,272.993333333,288.16,198.71
2013-06-02,285.753333333,254.886666667,291.593333333,273.546666667,289.51,198.74
2013-06-03,286.24,254.42,291.57,274.1,290.86,198.77
2013-06-04,285.59,255.92,292.58,271.62,288.5,198.77
2013-06-05,285.04,254.26,293.12,271.31,288.33,198.68
2013-06-06,284.65,254.18,295.21,271.99,287.15,198.42
2013-06-07,285.01,254.7,296.05,272.19,287.32,198.06
2013-06-08,284.063333333,254.566666667,293.486666667,271.66,286.306666667,198.103333333
2013-06-09,283.116666667,254.433333333,290.923333333,271.13,285.293333333,198.146666667
2013-06-10,282.17,254.3,288.36,270.6,284.28,198.19
2013-06-11,285.51,254.32,291.95,269.0,290.53,198.15
2013-06-12,284.41,251.98,289.22,269.08,290.53,197.57
2013-06-13,281.02,250.34,287.16,265.26,284.96,197.21
2013-06-14,281.73,248.56,290.7,266.5,286.31,197.39
2013-06-15,281.376666667,246.87,292.473333333,263.58,286.026666667,197.39
2013-06-16,281.023333333,245.18,294.246666667,260.66,285.743333333,197.39
2013-06-17,280.67,243.49,296.02,257.74,285.46,197.39
2013-06-18,280.42,244.06,297.3,258.47,283.77,197.12
2013-06-19,282.62,247.33,299.8,260.25,285.97,197.35
2013-06-20,279.77,246.65,297.55,260.59,280.57,197.52
2013-06-21,277.76,244.86,294.01,259.39,279.39,196.81
2013-06-22,277.89,243.773333333,293.28,259.153333333,280.626666667,196.84
2013-06-23,278.02,242.686666667,292.55,258.916666667,281.863333333,196.87
2013-06-24,278.15,241.6,291.82,258.68,283.1,196.9
2013-06-25,278.73,241.02,292.71,258.36,284.28,196.81
2013-06-26,279.06,239.35,294.81,257.18,285.46,196.41
2013-06-27,279.81,238.39,295.36,256.96,287.49,196.45
2013-06-28,280.76,236.76,299.74,256.86,289.51,195.83
2013-06-29,279.966666667,236.65,295.256666667,254.443333333,289.566666667,195.56
2013-06-30,279.173333333,236.54,290.773333333,252.026666667,289.623333333,195.29
2013-07-01,278.38,236.43,286.29,249.61,289.68,195.02
2013-07-02,277.29,236.02,291.73,250.97,285.63,194.89
2013-07-03,278.4,237.21,293.35,250.85,286.81,195.02
2013-07-04,278.25,237.4,293.35,251.27,286.81,195.02
2013-07-05,277.92,235.79,295.07,250.51,286.31,195.34
2013-07-06,278.52,236.09,295.4,250.186666667,287.323333333,195.353333333
2013-07-07,279.12,236.39,295.73,249.863333333,288.336666667,195.366666667
2013-07-08,279.72,236.69,296.06,249.54,289.35,195.38
2013-07-09,280.91,238.43,298.63,249.5,290.02,195.16
2013-07-10,277.23,239.34,278.54,249.99,287.66,195.02
2013-07-11,278.47,239.79,279.0,250.87,289.85,195.16
2013-07-12,269.62,239.57,254.45,249.59,279.22,195.69
2013-07-13,269.923333333,238.853333333,253.783333333,248.996666667,280.626666667,195.78
2013-07-14,270.226666667,238.136666667,253.116666667,248.403333333,282.033333333,195.87
2013-07-15,270.53,237.42,252.45,247.81,283.44,195.96
2013-07-16,272.66,238.12,254.17,248.9,287.15,195.87
2013-07-17,272.14,237.18,251.9,249.41,287.32,195.96
2013-07-18,271.6,236.65,254.48,249.32,285.8,196.18
2013-07-19,272.47,236.72,256.1,249.39,288.16,193.77
2013-07-20,273.156666667,236.716666667,255.9,249.71,289.736666667,193.786666667
2013-07-21,273.843333333,236.713333333,255.7,250.03,291.313333333,193.803333333
2013-07-22,274.53,236.71,255.5,250.35,292.89,193.82
2013-07-23,261.94,236.3,249.17,250.03,267.4,193.82
2013-07-24,256.54,232.87,244.28,249.54,259.13,193.6
2013-07-25,252.9,231.71,238.83,248.68,253.89,193.37
2013-07-26,252.23,231.4,236.84,247.86,253.56,192.88
2013-07-27,252.48,231.413333333,236.833333333,247.806666667,254.233333333,192.97
2013-07-28,252.73,231.426666667,236.826666667,247.753333333,254.906666667,193.06
2013-07-29,252.98,231.44,236.82,247.7,255.58,193.15
2013-07-30,252.08,232.37,238.78,247.94,252.54,193.15
2013-07-31,252.21,233.21,239.66,247.54,252.54,192.43
2013-08-01,250.06,233.18,234.03,247.04,249.84,192.35
2013-08-02,247.66,232.74,229.96,244.55,246.47,191.27
2013-08-03,247.276666667,232.12,228.243333333,244.113333333,246.47,191.376666667
2013-08-04,246.893333333,231.5,226.526666667,243.676666667,246.47,191.483333333
2013-08-05,246.51,230.88,224.81,243.24,246.47,191.59
2013-08-06,244.96,231.36,223.07,243.62,243.93,191.05
2013-08-07,244.59,230.66,222.13,242.95,244.27,190.69
2013-08-08,246.75,230.12,223.98,244.22,248.49,190.47
2013-08-09,246.09,230.81,221.61,245.12,247.48,189.58
2013-08-10,247.546666667,230.9,222.35,244.773333333,250.236666667,189.58
2013-08-11,249.003333333,230.99,223.09,244.426666667,252.993333333,189.58
2013-08-12,250.46,231.08,223.83,244.08,255.75,189.58
2013-08-13,249.5,230.79,218.93,243.54,255.75,189.04
2013-08-14,250.66,230.57,219.64,242.88,258.28,189.18
2013-08-15,254.28,232.73,225.56,243.8,262.84,189.18
2013-08-16,253.64,233.38,223.97,243.86,262.0,188.11
2013-08-17,255.213333333,233.776666667,226.036666667,243.933333333,264.476666667,187.87
2013-08-18,256.786666667,234.173333333,228.103333333,244.006666667,266.953333333,187.63
2013-08-19,258.36,234.57,230.17,244.08,269.43,187.39
2013-08-20,256.44,233.93,227.88,244.15,266.56,186.68
2013-08-21,258.66,233.15,233.54,243.59,270.27,186.41
2013-08-22,256.04,231.68,230.36,242.86,267.06,185.78
2013-08-23,259.64,230.88,232.76,243.74,275.33,183.51
2013-08-24,262.1,232.04,234.94,244.346666667,279.156666667,183.403333333
2013-08-25,264.56,233.2,237.12,244.953333333,282.983333333,183.296666667
2013-08-26,267.02,234.36,239.3,245.56,286.81,183.19
2013-08-27,264.05,234.64,234.52,247.17,281.58,182.79
2013-08-28,264.21,233.92,234.22,242.52,283.1,182.57
2013-08-29,262.61,232.71,231.41,240.49,281.41,182.12
2013-08-30,261.29,232.59,229.35,239.68,279.55,181.23
2013-08-31,261.303333333,232.616666667,229.26,240.37,279.55,181.23
2013-09-01,261.316666667,232.643333333,229.17,241.06,279.55,181.23
2013-09-02,261.33,232.67,229.08,241.75,279.55,181.23
2013-09-03,262.58,231.83,229.92,241.73,282.76,180.92
2013-09-04,259.75,232.09,228.19,242.05,277.02,180.92
2013-09-05,261.21,231.5,226.94,241.23,281.24,180.83
2013-09-06,262.09,231.92,227.94,240.5,283.1,180.29
2013-09-07,260.68,231.496666667,225.583333333,240.986666667,280.96,180.29
2013-09-08,259.27,231.073333333,223.226666667,241.473333333,278.82,180.29
2013-09-09,257.86,230.65,220.87,241.96,276.68,180.29
2013-09-10,257.93,230.6,222.48,241.29,276.35,180.43
2013-09-11,259.47,231.5,223.89,242.12,278.71,180.52
2013-09-12,262.01,231.22,221.67,242.39,284.96,180.92
2013-09-13,260.54,230.61,218.83,241.58,283.1,180.74
2013-09-14,259.32,230.343333333,218.396666667,240.996666667,280.85,180.873333333
2013-09-15,258.1,230.076666667,217.963333333,240.413333333,278.6,181.006666667
2013-09-16,256.88,229.81,217.53,239.83,276.35,181.14
2013-09-17,255.85,230.15,215.44,240.31,274.66,180.7
2013-09-18,256.67,230.53,216.4,240.59,275.84,180.7
2013-09-19,256.37,231.28,217.0,240.82,274.32,181.05
2013-09-20,254.35,229.87,214.55,240.85,271.45,181.68
2013-09-21,254.236666667,229.67,214.993333333,241.22,271.0,181.486666667
2013-09-22,254.123333333,229.47,215.436666667,241.59,270.55,181.293333333
2013-09-23,254.01,229.27,215.88,241.96,270.1,181.1
2013-09-24,254.24,230.72,214.63,242.64,270.1,181.1
2013-09-25,255.69,233.31,216.35,243.19,271.45,180.87
2013-09-26,255.59,234.3,216.82,244.23,270.44,180.78
2013-09-27,256.4,236.98,216.01,244.99,271.28,179.53
2013-09-28,255.233333333,237.223333333,214.603333333,245.12,269.03,179.576666667
2013-09-29,254.066666667,237.466666667,213.196666667,245.25,266.78,179.623333333
2013-09-30,252.9,237.71,211.79,245.38,264.53,179.67
2013-10-01,253.46,239.18,212.04,243.14,265.21,179.45
2013-10-02,254.88,240.57,212.83,243.71,267.4,179.22
2013-10-03,256.26,241.82,212.12,243.22,269.93,179.04
2013-10-04,257.23,242.33,214.31,243.91,271.11,178.51
2013-10-05,257.416666667,242.55,214.71,243.883333333,271.223333333,178.553333333
2013-10-06,257.603333333,242.77,215.11,243.856666667,271.336666667,178.596666667
2013-10-07,257.79,242.99,215.51,243.83,271.45,178.64
2013-10-08,257.06,243.79,213.68,244.55,269.93,178.78
2013-10-09,254.92,243.74,213.29,244.27,265.37,178.86
2013-10-10,254.6,243.68,210.39,245.22,265.63,178.64
2013-10-11,252.96,244.23,208.56,243.91,262.34,178.95
2013-10-12,253.276666667,244.466666667,209.47,243.99,262.593333333,179.026666667
2013-10-13,253.593333333,244.703333333,210.38,244.07,262.846666667,179.103333333
2013-10-14,253.91,244.94,211.29,244.15,263.1,179.18
2013-10-15,253.79,243.83,214.82,242.2,262.34,179.36
2013-10-16,254.19,242.6,215.27,240.82,263.85,179.27
2013-10-17,255.59,243.31,215.56,242.65,266.13,179.13
2013-10-18,256.83,247.5,215.14,244.79,266.13,179.85
2013-10-19,257.203333333,247.376666667,215.573333333,245.263333333,266.806666667,179.833333333
2013-10-20,257.576666667,247.253333333,216.006666667,245.736666667,267.483333333,179.816666667
2013-10-21,257.95,247.13,216.44,246.21,268.16,179.8
2013-10-22,258.28,248.13,215.58,247.59,268.41,179.67
2013-10-23,259.34,249.17,217.37,246.78,269.68,179.67
2013-10-24,259.34,247.89,218.15,246.97,270.19,179.67
2013-10-25,258.28,247.49,218.2,246.6,268.41,179.36
2013-10-26,257.26,246.833333333,217.153333333,246.456666667,266.976666667,179.223333333
2013-10-27,256.24,246.176666667,216.106666667,246.313333333,265.543333333,179.086666667
2013-10-28,255.22,245.52,215.06,246.17,264.11,178.95
2013-10-29,256.0,245.32,216.11,245.46,265.63,178.95
2013-10-30,256.77,244.93,216.11,245.89,267.65,178.82
2013-10-31,255.97,244.42,216.63,243.84,266.13,178.82
2013-11-01,254.39,243.51,215.76,244.12,263.6,178.37
2013-11-02,254.226666667,243.076666667,215.81,243.94,263.433333333,178.4
2013-11-03,254.063333333,242.643333333,215.86,243.76,263.266666667,178.43
2013-11-04,253.9,242.21,215.91,243.58,263.1,178.46
2013-11-05,253.01,240.86,215.78,242.92,262.08,178.37
2013-11-06,252.98,240.39,214.35,243.68,262.84,178.46
2013-11-07,254.32,240.54,216.87,243.01,264.87,178.46
2013-11-08,255.72,240.34,217.78,242.84,267.91,178.15
2013-11-09,256.41,240.243333333,219.18,242.976666667,269.006666667,178.15
2013-11-10,257.1,240.146666667,220.58,243.113333333,270.103333333,178.15
2013-11-11,257.79,240.05,221.98,243.25,271.2,178.15
2013-11-12,258.56,239.66,221.2,242.98,273.48,177.79
2013-11-13,258.55,239.68,220.68,243.49,273.48,177.88
2013-11-14,258.23,239.71,219.57,243.07,273.22,178.02
2013-11-15,254.96,238.76,217.8,243.58,266.89,178.82
2013-11-16,254.886666667,238.48,216.756666667,243.383333333,267.313333333,178.82
2013-11-17,254.813333333,238.2,215.713333333,243.186666667,267.736666667,178.82
2013-11-18,254.74,237.92,214.67,242.99,268.16,178.82
2013-11-19,254.25,238.74,216.57,243.17,265.88,178.95
2013-11-20,253.79,238.48,215.97,242.08,265.37,178.95
2013-11-21,255.65,238.78,217.37,242.39,268.67,179.27
2013-11-22,258.04,239.19,217.16,242.05,273.73,179.18
2013-11-23,258.216666667,239.173333333,217.536666667,241.973333333,274.066666667,179.18
2013-11-24,258.393333333,239.156666667,217.913333333,241.896666667,274.403333333,179.18
2013-11-25,258.57,239.14,218.29,241.82,274.74,179.18
2013-11-26,258.71,238.66,216.86,241.91,275.76,179.4
2013-11-27,258.05,239.07,217.04,240.39,273.98,179.53
2013-11-28,258.1,239.09,217.3,240.98,273.98,179.53
2013-11-29,259.76,239.66,216.83,242.23,277.28,179.98
2013-11-30,258.223333333,239.613333333,217.046666667,242.99,273.816666667,180.023333333
2013-12-01,256.686666667,239.566666667,217.263333333,243.75,270.353333333,180.066666667
2013-12-02,255.15,239.52,217.48,244.51,266.89,180.11
2013-12-03,255.73,240.18,219.36,244.36,267.23,180.11
2013-12-04,256.07,240.02,219.05,244.34,268.08,180.56
2013-12-05,254.98,238.5,218.21,243.06,266.89,180.43
2013-12-06,255.39,239.83,218.81,242.94,266.89,180.65
2013-12-07,255.87,239.973333333,218.68,243.046666667,267.903333333,180.59
2013-12-08,256.35,240.116666667,218.55,243.153333333,268.916666667,180.53
2013-12-09,256.83,240.26,218.42,243.26,269.93,180.47
2013-12-10,255.68,238.3,218.74,242.63,268.75,180.43
2013-12-11,256.72,238.28,221.17,242.7,270.27,180.56
2013-12-12,254.78,236.8,220.92,242.1,267.06,180.56
2013-12-13,254.34,236.81,218.97,241.84,267.23,179.94
2013-12-14,254.753333333,236.983333333,218.8,241.803333333,268.13,179.776666667
2013-12-15,255.166666667,237.156666667,218.63,241.766666667,269.03,179.613333333
2013-12-16,255.58,237.33,218.46,241.73,269.93,179.45
2013-12-17,256.63,236.36,219.87,241.14,272.3,179.31
2013-12-18,254.23,234.93,219.42,240.38,268.24,179.0
2013-12-19,254.62,234.7,221.04,240.15,268.92,178.78
2013-12-20,255.7,234.91,221.85,240.2,270.94,177.84
2013-12-21,255.336666667,234.54,221.883333333,240.436666667,270.323333333,177.84
2013-12-22,254.973333333,234.17,221.916666667,240.673333333,269.706666667,177.84
2013-12-23,254.61,233.8,221.95,240.91,269.09,177.84
2013-12-24,254.81,233.47,221.95,240.64,269.93,177.57
2013-12-25,254.77,233.36,221.95,240.56,269.93,177.57
2013-12-26,253.01,233.06,219.55,240.56,267.06,177.57
2013-12-27,253.31,232.72,219.42,240.75,267.91,178.02
2013-12-28,253.043333333,232.326666667,218.933333333,240.9,267.626666667,177.943333333
2013-12-29,252.776666667,231.933333333,218.446666667,241.05,267.343333333,177.866666667
2013-12-30,252.51,231.54,217.96,241.2,267.06,177.79
2013-12-31,251.35,231.86,218.32,241.27,264.19,177.79
2014-01-01,251.58,231.8,218.32,241.48,264.19,177.79
2014-01-02,249.19,230.66,218.94,240.85,259.63,177.39
2014-01-03,249.88,232.18,220.29,239.98,260.14,176.81
2014-01-04,249.936666667,232.206666667,220.436666667,240.256666667,260.253333333,176.81
2014-01-05,249.993333333,232.233333333,220.583333333,240.533333333,260.366666667,176.81
2014-01-06,250.05,232.26,220.73,240.81,260.48,176.81
2014-01-07,249.62,231.23,221.07,241.31,260.14,176.81
2014-01-08,248.59,229.42,218.83,241.08,259.97,177.03
2014-01-09,248.2,230.07,215.96,241.11,259.47,177.08
2014-01-10,250.04,232.55,222.29,241.24,259.97,176.86
2014-01-11,250.153333333,232.203333333,222.696666667,241.253333333,260.14,176.933333333
2014-01-12,250.266666667,231.856666667,223.103333333,241.266666667,260.31,177.006666667
2014-01-13,250.38,231.51,223.51,241.28,260.48,177.08
2014-01-14,251.7,232.25,222.42,241.71,263.69,176.99
2014-01-15,251.6,230.27,221.04,241.14,265.04,177.17
2014-01-16,251.92,231.22,222.84,240.33,264.53,177.26
2014-01-17,251.91,231.88,221.64,240.31,264.7,176.95
2014-01-18,251.91,231.78,221.73,240.14,264.7,176.95
2014-01-19,251.91,231.68,221.82,239.97,264.7,176.95
2014-01-20,251.91,231.58,221.91,239.8,264.7,176.95
2014-01-21,248.86,230.96,223.31,240.51,257.95,176.5
2014-01-22,248.94,231.51,224.02,241.36,257.61,176.5
2014-01-23,249.33,233.47,224.52,242.92,257.1,176.5
2014-01-24,250.3,231.94,223.53,241.39,258.62,182.79
2014-01-25,250.413333333,231.666666667,224.043333333,241.253333333,258.846666667,182.79
2014-01-26,250.526666667,231.393333333,224.556666667,241.116666667,259.073333333,182.79
2014-01-27,250.64,231.12,225.07,240.98,259.3,182.79
2014-01-28,250.08,230.73,225.62,239.99,258.45,182.79
2014-01-29,247.86,228.75,224.89,239.92,254.74,183.02
2014-01-30,248.23,228.53,226.3,238.78,255.25,183.02
2014-01-31,248.21,227.29,226.09,236.84,256.09,182.21
2014-02-01,248.673333333,227.843333333,226.326666667,236.98,256.71,182.21
2014-02-02,249.136666667,228.396666667,226.563333333,237.12,257.33,182.21
2014-02-03,249.6,228.95,226.8,237.26,257.95,182.21
2014-02-04,252.3,232.37,228.99,238.93,260.98,182.21
2014-02-05,252.91,233.3,229.67,239.58,261.49,182.21
2014-02-06,254.02,232.89,229.91,239.51,264.02,182.21
2014-02-07,252.79,232.31,229.41,239.94,261.66,181.9
2014-02-08,252.78,233.013333333,229.226666667,239.993333333,261.38,181.9
2014-02-09,252.77,233.716666667,229.043333333,240.046666667,261.1,181.9
2014-02-10,252.76,234.42,228.86,240.1,260.82,181.9
2014-02-11,253.64,235.97,227.66,240.25,262.34,181.99
2014-02-12,252.51,235.14,226.47,240.29,260.82,181.77
2014-02-13,255.54,236.91,226.26,241.07,266.72,181.77
2014-02-14,255.42,236.74,229.11,241.61,265.54,181.59
2014-02-15,255.563333333,237.153333333,229.11,241.876666667,265.54,181.706666667
2014-02-16,255.706666667,237.566666667,229.11,242.143333333,265.54,181.823333333
2014-02-17,255.85,237.98,229.11,242.41,265.54,181.94
2014-02-18,259.16,240.03,231.63,244.73,270.44,181.94
2014-02-19,259.22,241.46,232.86,245.36,269.43,181.5
2014-02-20,259.38,240.65,234.11,245.87,269.93,181.5
2014-02-21,259.37,237.03,232.78,245.38,272.46,181.5
2014-02-22,259.72,236.933333333,232.606666667,245.273333333,273.306666667,181.5
2014-02-23,260.07,236.836666667,232.433333333,245.166666667,274.153333333,181.5
2014-02-24,260.42,236.74,232.26,245.06,275.0,181.5
2014-02-25,262.03,238.2,233.66,245.21,277.19,181.5
2014-02-26,262.18,236.65,232.96,244.66,278.71,181.5
2014-02-27,260.1,234.35,231.91,243.93,275.84,181.5
2014-02-28,262.69,236.82,234.36,245.26,279.22,181.41
2014-03-01,263.22,238.683333333,235.29,245.983333333,278.826666667,181.41
2014-03-02,263.75,240.546666667,236.22,246.706666667,278.433333333,181.41
2014-03-03,264.28,242.41,237.15,247.43,278.04,181.41
2014-03-04,265.83,242.42,240.64,247.55,280.06,180.96
2014-03-05,266.79,244.72,240.64,248.98,280.57,180.83
2014-03-06,269.54,247.49,244.14,249.98,283.61,180.74
2014-03-07,271.61,249.89,243.09,251.52,287.32,180.03
2014-03-08,270.223333333,249.403333333,242.273333333,251.39,284.9,179.923333333
2014-03-09,268.836666667,248.916666667,241.456666667,251.26,282.48,179.816666667
2014-03-10,267.45,248.43,240.64,251.13,280.06,179.71
2014-03-11,267.46,250.42,242.39,250.41,278.37,179.49
